17\02\2003,1.5991,1.6104,1.612,1.5968,-0.94
18\02\2003,1.5905,1.5975,1.6038,1.5898,-0.54
19\02\2003,1.5972,1.5901,1.5979,1.5892,0.42
20\02\2003,1.5934,1.5974,1.6023,1.5907,-0.24
21\02\2003,1.5795,1.5932,1.598,1.5768,-0.87
24\02\2003,1.5876,1.5755,1.5881,1.5739,0.51
25\02\2003,1.5738,1.5873,1.5893,1.57,-0.87
26\02\2003,1.5822,1.5735,1.5841,1.5715,0.53
27\02\2003,1.5799,1.5839,1.5877,1.5756,-0.15
28\02\2003,1.5737,1.5801,1.5844,1.5727,-0.39
03\03\2003,1.5787,1.5725,1.581,1.5709,0.32
04\03\2003,1.5816,1.5787,1.586,1.578,0.18
05\03\2003,1.6007,1.581,1.6045,1.5805,1.21
06\03\2003,1.6035,1.6013,1.6069,1.5984,0.17
07\03\2003,1.6028,1.6038,1.6096,1.5959,-0.04
10\03\2003,1.6019,1.6019,1.6039,1.5927,-0.06
11\03\2003,1.6072,1.6012,1.608,1.5974,0.33
12\03\2003,1.6132,1.6075,1.6159,1.6045,0.37
13\03\2003,1.6008,1.6126,1.6138,1.5995,-0.77
14\03\2003,1.5835,1.6,1.6027,1.5788,-1.08
17\03\2003,1.5696,1.5859,1.5907,1.5662,-0.88
18\03\2003,1.5665,1.5693,1.5709,1.5601,-0.2
19\03\2003,1.5631,1.5657,1.568,1.5536,-0.22
20\03\2003,1.5663,1.563,1.5701,1.562,0.2
21\03\2003,1.563,1.5663,1.5698,1.5587,-0.21
24\03\2003,1.5737,1.5661,1.5777,1.5639,0.68
25\03\2003,1.5728,1.5744,1.5798,1.5682,-0.06
26\03\2003,1.5745,1.5725,1.5772,1.5696,0.11
27\03\2003,1.5646,1.5739,1.5791,1.562,-0.63
28\03\2003,1.5733,1.565,1.5785,1.5604,0.56
31\03\2003,1.5832,1.5742,1.5838,1.5728,0.63
01\04\2003,1.5782,1.5823,1.5836,1.5715,-0.32
02\04\2003,1.5675,1.5775,1.5817,1.5642,-0.68
03\04\2003,1.5718,1.5674,1.5739,1.5588,0.27
04\04\2003,1.561,1.5723,1.5732,1.5586,-0.69
07\04\2003,1.5543,1.5551,1.5593,1.5458,-0.43
08\04\2003,1.5543,1.5554,1.5562,1.5486,0
09\04\2003,1.5629,1.5542,1.5644,1.5498,0.55
10\04\2003,1.5726,1.5645,1.5743,1.562,0.62
11\04\2003,1.572,1.5722,1.5736,1.5657,-0.04
14\04\2003,1.5741,1.5708,1.577,1.5679,0.13
15\04\2003,1.5703,1.5714,1.5745,1.5668,-0.24
16\04\2003,1.5806,1.5702,1.5808,1.5685,0.66
17\04\2003,1.5707,1.5799,1.5846,1.5698,-0.63
18\04\2003,1.5705,1.571,1.5758,1.5698,-0.01
21\04\2003,1.5624,1.5733,1.5756,1.5583,-0.52
22\04\2003,1.5776,1.5619,1.5807,1.561,0.97
23\04\2003,1.5865,1.5771,1.5884,1.5714,0.56
24\04\2003,1.5934,1.584,1.5981,1.5832,0.43
25\04\2003,1.5913,1.5926,1.5959,1.5862,-0.13
28\04\2003,1.5884,1.593,1.5987,1.5871,-0.18
29\04\2003,1.5947,1.5883,1.5949,1.5858,0.4
30\04\2003,1.5987,1.5936,1.6037,1.5909,0.25
01\05\2003,1.6113,1.5989,1.6138,1.5974,0.79
02\05\2003,1.6037,1.6108,1.612,1.6001,-0.47
05\05\2003,1.6067,1.6032,1.6075,1.6015,0.19
06\05\2003,1.6158,1.6054,1.6189,1.605,0.57
07\05\2003,1.5966,1.6152,1.6179,1.59,-1.19
08\05\2003,1.6018,1.5965,1.6082,1.5919,0.33
09\05\2003,1.6052,1.6014,1.6096,1.6003,0.21
12\05\2003,1.6105,1.6076,1.6149,1.6039,0.33
13\05\2003,1.6088,1.6105,1.6117,1.604,-0.11
14\05\2003,1.6179,1.6094,1.6218,1.6058,0.57
15\05\2003,1.6218,1.6165,1.628,1.6125,0.24
16\05\2003,1.6216,1.6207,1.6298,1.6175,-0.01
19\05\2003,1.6328,1.6276,1.6383,1.625,0.69
20\05\2003,1.6408,1.6335,1.6435,1.6305,0.49
21\05\2003,1.6336,1.6399,1.6471,1.6334,-0.44
22\05\2003,1.6341,1.6341,1.6397,1.631,0.03
23\05\2003,1.6357,1.6334,1.6452,1.6308,0.1
26\05\2003,1.6376,1.6333,1.642,1.6327,0.12
27\05\2003,1.6383,1.6386,1.6474,1.637,0.04
28\05\2003,1.6401,1.6388,1.6304,1.6398,0.11
29\05\2003,1.6543,1.6388,1.6549,1.6316,0.87
30\05\2003,1.6364,1.6538,1.6547,1.632,-1.08
02\06\2003,1.6374,1.6251,1.6399,1.6251,0.06
03\06\2003,1.6288,1.6368,1.6427,1.6234,-0.53
04\06\2003,1.6306,1.6288,1.6348,1.627,0.11
05\06\2003,1.6603,1.6307,1.6622,1.6284,1.82
06\06\2003,1.6623,1.66,1.6712,1.6541,0.12
09\06\2003,1.6452,1.6584,1.6656,1.642,-1.03
10\06\2003,1.6518,1.6454,1.6579,1.6417,0.4
11\06\2003,1.666,1.6511,1.6702,1.6497,0.86
12\06\2003,1.6691,1.6658,1.6793,1.6654,0.19
13\06\2003,1.6722,1.6674,1.6753,1.6632,0.19
16\06\2003,1.6772,1.6741,1.6887,1.6709,0.3
17\06\2003,1.6856,1.6765,1.6907,1.6762,0.5
18\06\2003,1.6782,1.684,1.6864,1.6748,-0.44
19\06\2003,1.6793,1.6794,1.6808,1.6685,0.07
20\06\2003,1.6643,1.6787,1.6823,1.6581,-0.89
23\06\2003,1.6679,1.66,1.6698,1.6552,0.22
24\06\2003,1.6631,1.6669,1.6711,1.6589,-0.29
25\06\2003,1.6728,1.6629,1.6799,1.6607,0.58
26\06\2003,1.6604,1.672,1.6739,1.6592,-0.74
27\06\2003,1.6494,1.6607,1.6633,1.6453,-0.66
30\06\2003,1.6545,1.649,1.6574,1.6452,0.31
01\07\2003,1.6626,1.6552,1.6652,1.6513,0.49
02\07\2003,1.6662,1.6621,1.6673,1.6598,0.22
03\07\2003,1.6685,1.665,1.6746,1.66,0.14
04\07\2003,1.6675,1.6693,1.6717,1.6645,-0.06
07\07\2003,1.6486,1.6664,1.6684,1.647,-1.13
08\07\2003,1.6353,1.6479,1.65,1.6314,-0.81
09\07\2003,1.6374,1.6341,1.6391,1.6271,0.13
10\07\2003,1.6345,1.6371,1.6378,1.6214,-0.18
11\07\2003,1.6309,1.6338,1.6385,1.6292,-0.22
14\07\2003,1.6136,1.6302,1.6305,1.612,-1.06
15\07\2003,1.5913,1.6075,1.6141,1.5896,-1.38
16\07\2003,1.5962,1.5914,1.5972,1.5849,0.31
17\07\2003,1.5964,1.5967,1.5996,1.5843,0.01
18\07\2003,1.5913,1.5965,1.5985,1.582,-0.32
21\07\2003,1.6005,1.5791,1.6024,1.5776,0.58
22\07\2003,1.5962,1.6002,1.6054,1.5945,-0.27
23\07\2003,1.6071,1.5962,1.6105,1.5925,0.68
24\07\2003,1.6162,1.6077,1.617,1.6053,0.57
25\07\2003,1.6199,1.6155,1.624,1.611,0.23
28\07\2003,1.625,1.6199,1.6294,1.617,0.31
29\07\2003,1.6243,1.6248,1.6314,1.6209,-0.04
30\07\2003,1.6164,1.6234,1.6256,1.6141,-0.49
31\07\2003,1.6103,1.6164,1.6168,1.6046,-0.38
01\08\2003,1.6109,1.6104,1.6124,1.6,0.04
04\08\2003,1.6113,1.6111,1.6117,1.6108,0.02
05\08\2003,1.6155,1.6111,1.6164,1.6018,0.26
06\08\2003,1.6095,1.6146,1.6193,1.6032,-0.37
07\08\2003,1.6185,1.609,1.6188,1.605,0.56
08\08\2003,1.603,1.617,1.6184,1.6006,-0.96
11\08\2003,1.6075,1.6032,1.6107,1.5979,0.28
12\08\2003,1.6025,1.6075,1.6094,1.5988,-0.31
13\08\2003,1.6079,1.6022,1.6099,1.596,0.34
14\08\2003,1.6,1.6066,1.614,1.598,-0.49
15\08\2003,1.597,1.6017,1.6038,1.5922,-0.19
18\08\2003,1.5913,1.5973,1.5987,1.5872,-0.36
19\08\2003,1.588,1.5902,1.5905,1.5806,-0.21
20\08\2003,1.593,1.5874,1.597,1.5852,0.31
21\08\2003,1.5785,1.5925,1.5945,1.5745,-0.91
22\08\2003,1.5747,1.5779,1.5796,1.5699,-0.24
25\08\2003,1.5692,1.5742,1.5793,1.5683,-0.35
26\08\2003,1.569,1.5685,1.5747,1.5616,-0.01
27\08\2003,1.5722,1.5692,1.5753,1.5664,0.2
28\08\2003,1.5783,1.5702,1.5789,1.5647,0.39
29\08\2003,1.5775,1.5778,1.5831,1.572,-0.05
01\09\2003,1.5709,1.5786,1.5816,1.5678,-0.42
02\09\2003,1.5673,1.5703,1.5749,1.5617,-0.23
03\09\2003,1.5716,1.5674,1.5765,1.5606,0.27
04\09\2003,1.5824,1.5714,1.5827,1.5668,0.69
05\09\2003,1.5886,1.582,1.5911,1.5774,0.39
08\09\2003,1.5829,1.5826,1.5829,1.5826,-0.36
09\09\2003,1.5915,1.5826,1.593,1.578,0.54
10\09\2003,1.5922,1.5914,1.5949,1.5871,0.04
11\09\2003,1.5948,1.5921,1.598,1.5895,0.16
12\09\2003,1.6029,1.595,1.6071,1.5903,0.51
15\09\2003,1.6008,1.6041,1.6079,1.5998,-0.13
16\09\2003,1.5882,1.6009,1.6058,1.585,-0.79
17\09\2003,1.6101,1.5871,1.6107,1.5858,1.38
18\09\2003,1.6174,1.6091,1.6218,1.6063,0.45
19\09\2003,1.6361,1.6168,1.6378,1.6138,1.16
22\09\2003,1.6499,1.6469,1.6551,1.6411,0.84
23\09\2003,1.6507,1.6482,1.6589,1.6453,0.05
24\09\2003,1.6583,1.6495,1.6607,1.6468,0.46
25\09\2003,1.6586,1.6584,1.6631,1.6524,0.02
26\09\2003,1.6587,1.6578,1.6629,1.6553,0.01
29\09\2003,1.6663,1.6581,1.6677,1.6447,0.46
30\09\2003,1.6613,1.6668,1.6764,1.6582,-0.3
01\10\2003,1.6692,1.6614,1.6696,1.6529,0.48
02\10\2003,1.67,1.6694,1.6753,1.6636,0.05
03\10\2003,1.6639,1.6685,1.6738,1.6579,-0.37
06\10\2003,1.6695,1.6602,1.6763,1.6579,0.34
07\10\2003,1.6635,1.6699,1.678,1.6607,-0.36
08\10\2003,1.6626,1.6622,1.6676,1.6583,-0.05
09\10\2003,1.6665,1.663,1.6697,1.6559,0.23
10\10\2003,1.6648,1.6657,1.6724,1.66,-0.1
13\10\2003,1.6664,1.6637,1.6687,1.6529,0.1
14\10\2003,1.6722,1.6665,1.6769,1.653,0.35
15\10\2003,1.6671,1.6736,1.6768,1.6635,-0.3
16\10\2003,1.6736,1.6663,1.6818,1.6655,0.39
17\10\2003,1.6786,1.6733,1.6789,1.6673,0.3
20\10\2003,1.6704,1.6794,1.6816,1.6697,-0.49
21\10\2003,1.6752,1.6701,1.678,1.6684,0.29
22\10\2003,1.6915,1.6753,1.6944,1.6729,0.97
23\10\2003,1.6965,1.6946,1.6984,1.6943,0.3
24\10\2003,1.6953,1.6946,1.6997,1.6928,-0.07
27\10\2003,1.6957,1.6945,1.6978,1.6905,0.02
28\10\2003,1.6968,1.6949,1.7002,1.6872,0.06
29\10\2003,1.6985,1.6962,1.7085,1.6957,0.1
30\10\2003,1.6959,1.6977,1.7075,1.6948,-0.15
31\10\2003,1.6957,1.6949,1.6997,1.6902,-0.01
03\11\2003,1.6765,1.6953,1.6981,1.6754,-1.13
04\11\2003,1.6808,1.676,1.6846,1.667,0.26
05\11\2003,1.6738,1.6801,1.6873,1.6698,-0.42
06\11\2003,1.6687,1.6735,1.6785,1.6641,-0.3
07\11\2003,1.6744,1.6673,1.6746,1.6563,0.34
10\11\2003,1.6717,1.6734,1.676,1.6699,-0.16
11\11\2003,1.665,1.6705,1.6713,1.6633,-0.4
12\11\2003,1.6736,1.6646,1.6789,1.6644,0.52
13\11\2003,1.6862,1.6734,1.689,1.673,0.75
14\11\2003,1.6877,1.6858,1.6917,1.682,0.09
17\11\2003,1.6917,1.6877,1.6942,1.6858,0.24
18\11\2003,1.7029,1.6911,1.7055,1.6855,0.66
19\11\2003,1.6984,1.7038,1.7059,1.6948,-0.26
20\11\2003,1.7043,1.6974,1.7086,1.6958,0.35
21\11\2003,1.7033,1.7038,1.7073,1.6992,-0.06
24\11\2003,1.6961,1.7046,1.706,1.6926,-0.42
25\11\2003,1.6982,1.6959,1.7024,1.6933,0.12
26\11\2003,1.7129,1.6984,1.7131,1.6942,0.87
27\11\2003,1.714,1.7123,1.716,1.7086,0.06
28\11\2003,1.7224,1.7134,1.7243,1.7128,0.49
01\12\2003,1.7182,1.7203,1.7277,1.7178,-0.24
02\12\2003,1.7303,1.7189,1.7313,1.7163,0.7
03\12\2003,1.7274,1.7299,1.732,1.7243,-0.17
04\12\2003,1.723,1.7275,1.7292,1.7173,-0.25
05\12\2003,1.7288,1.7216,1.732,1.7188,0.34
08\12\2003,1.7337,1.7291,1.7366,1.7263,0.28
09\12\2003,1.7473,1.7332,1.7475,1.7326,0.78
10\12\2003,1.7431,1.7464,1.748,1.7348,-0.24
11\12\2003,1.7443,1.743,1.7473,1.7367,0.07
12\12\2003,1.7467,1.7449,1.7512,1.7425,0.14
15\12\2003,1.7456,1.7362,1.7483,1.7353,-0.06
16\12\2003,1.7538,1.7465,1.756,1.7428,0.47
17\12\2003,1.766,1.7535,1.77,1.749,0.7
18\12\2003,1.7734,1.7661,1.7746,1.7628,0.42
19\12\2003,1.7658,1.7724,1.7743,1.761,-0.43
22\12\2003,1.7628,1.7657,1.7673,1.7595,-0.17
23\12\2003,1.7632,1.763,1.7672,1.762,0.02
24\12\2003,1.7752,1.7631,1.7764,1.7626,0.68
25\12\2003,1.772,1.7746,1.7761,1.7716,-0.18
26\12\2003,1.7714,1.7718,1.7763,1.7694,-0.03
29\12\2003,1.7727,1.7714,1.7772,1.7698,0.07
30\12\2003,1.7779,1.7724,1.782,1.7716,0.29
31\12\2003,1.7857,1.776,1.7946,1.776,0.44
01\01\2004,1.7823,1.7855,1.7885,1.7816,-0.19
02\01\2004,1.7924,1.7827,1.7949,1.7783,0.57
05\01\2004,1.8064,1.7916,1.8104,1.7915,0.78
06\01\2004,1.822,1.8046,1.8279,1.8041,0.86
07\01\2004,1.8185,1.8218,1.8262,1.8118,-0.19
08\01\2004,1.8333,1.8173,1.8369,1.8102,0.81
09\01\2004,1.8491,1.8332,1.8496,1.8273,0.86
12\01\2004,1.847,1.8465,1.8582,1.8446,-0.11
13\01\2004,1.8463,1.8465,1.8538,1.8398,-0.04
14\01\2004,1.8319,1.8465,1.8492,1.8309,-0.78
15\01\2004,1.822,1.8327,1.8351,1.8175,-0.54
16\01\2004,1.7981,1.8219,1.8268,1.7929,-1.31
19\01\2004,1.7833,1.7961,1.8023,1.7822,-0.82
20\01\2004,1.8201,1.7833,1.8218,1.782,2.06
21\01\2004,1.831,1.8199,1.8374,1.8145,0.6
22\01\2004,1.8451,1.8312,1.8482,1.8306,0.77
23\01\2004,1.826,1.8267,1.8272,1.8254,-1.04
26\01\2004,1.8146,1.8268,1.831,1.8104,-0.62
27\01\2004,1.8276,1.8141,1.8293,1.8016,0.72
28\01\2004,1.8217,1.8275,1.8385,1.8168,-0.32
29\01\2004,1.8163,1.8208,1.827,1.8082,-0.3
30\01\2004,1.8236,1.8164,1.8264,1.8056,0.4
02\02\2004,1.8197,1.8229,1.8272,1.8133,-0.21
03\02\2004,1.8382,1.8197,1.8426,1.8189,1.02
04\02\2004,1.8317,1.8387,1.8405,1.828,-0.35
05\02\2004,1.833,1.832,1.8429,1.83,0.07
06\02\2004,1.8469,1.8332,1.8521,1.8315,0.76
09\02\2004,1.8584,1.8426,1.863,1.8418,0.62
10\02\2004,1.871,1.8601,1.8738,1.8575,0.68
11\02\2004,1.8918,1.868,1.8925,1.8642,1.11
12\02\2004,1.8921,1.8906,1.8954,1.8874,0.02
13\02\2004,1.8857,1.8924,1.8989,1.8783,-0.34
16\02\2004,1.8906,1.8847,1.892,1.881,0.26
17\02\2004,1.9047,1.8901,1.9085,1.8866,0.75
18\02\2004,1.8865,1.9049,1.9145,1.8835,-0.96
19\02\2004,1.8938,1.8892,1.8984,1.886,0.39
20\02\2004,1.8602,1.8938,1.9002,1.8561,-1.77
23\02\2004,1.867,1.859,1.8708,1.8457,0.37
24\02\2004,1.8908,1.8674,1.8939,1.8623,1.27
25\02\2004,1.8708,1.8905,1.8948,1.8689,-1.06
26\02\2004,1.8618,1.8706,1.8781,1.8547,-0.48
27\02\2004,1.8679,1.863,1.8689,1.846,0.33
01\03\2004,1.8676,1.8682,1.875,1.8639,-0.02
02\03\2004,1.8406,1.8701,1.8707,1.8348,-1.45
03\03\2004,1.8308,1.8392,1.8415,1.8153,-0.53
04\03\2004,1.8239,1.8307,1.8377,1.8195,-0.38
05\03\2004,1.8463,1.8227,1.8501,1.8171,1.23
08\03\2004,1.8498,1.8482,1.8548,1.8415,0.19
09\03\2004,1.8253,1.8496,1.8588,1.8219,-1.32
10\03\2004,1.805,1.8258,1.8287,1.7958,-1.11
11\03\2004,1.8126,1.803,1.8135,1.7923,0.42
12\03\2004,1.8035,1.8112,1.8142,1.7901,-0.5
15\03\2004,1.806,1.7972,1.8121,1.7941,0.14
16\03\2004,1.8117,1.8047,1.8199,1.7999,0.32
17\03\2004,1.8163,1.8123,1.8184,1.8064,0.25
18\03\2004,1.8331,1.8162,1.8403,1.8154,0.92
19\03\2004,1.8327,1.834,1.8372,1.8254,-0.02
22\03\2004,1.8466,1.8327,1.8502,1.8263,0.76
23\03\2004,1.8498,1.8471,1.8539,1.8403,0.17
24\03\2004,1.824,1.8492,1.8542,1.8219,-1.39
25\03\2004,1.8073,1.8248,1.8265,1.7987,-0.92
26\03\2004,1.8157,1.8076,1.8239,1.8,0.46
29\03\2004,1.819,1.8128,1.8228,1.806,0.18
30\03\2004,1.8262,1.819,1.8304,1.8172,0.4
31\03\2004,1.8458,1.8263,1.8464,1.8247,1.07
01\04\2004,1.8571,1.8451,1.8607,1.8378,0.61
02\04\2004,1.8317,1.8569,1.8578,1.8258,-1.37
05\04\2004,1.8203,1.8286,1.8308,1.8102,-0.62
06\04\2004,1.8424,1.8213,1.8447,1.8188,1.21
07\04\2004,1.8407,1.8438,1.8445,1.8334,-0.09
08\04\2004,1.8336,1.8406,1.8471,1.8279,-0.39
09\04\2004,1.8308,1.8328,1.8348,1.8294,-0.15
12\04\2004,1.8398,1.8333,1.8407,1.8305,0.49
13\04\2004,1.819,1.8392,1.8426,1.8126,-1.13
14\04\2004,1.7917,1.8184,1.8192,1.7845,-1.5
15\04\2004,1.7936,1.7903,1.7997,1.7757,0.11
16\04\2004,1.7969,1.7918,1.8058,1.7823,0.18
19\04\2004,1.8075,1.7964,1.8147,1.7964,0.59
20\04\2004,1.7851,1.8064,1.8075,1.7841,-1.24
21\04\2004,1.7746,1.7848,1.7857,1.7652,-0.59
22\04\2004,1.7763,1.7739,1.7763,1.7622,0.1
23\04\2004,1.7708,1.7756,1.7818,1.7637,-0.31
26\04\2004,1.7868,1.7722,1.7898,1.7663,0.9
27\04\2004,1.7921,1.7867,1.7942,1.7814,0.3
28\04\2004,1.7719,1.7919,1.7975,1.7701,-1.13
29\04\2004,1.774,1.7726,1.7813,1.7578,0.12
30\04\2004,1.7791,1.7736,1.781,1.7658,0.29
03\05\2004,1.7706,1.7789,1.7797,1.7684,-0.48
04\05\2004,1.7984,1.7712,1.7986,1.7702,1.57
05\05\2004,1.7908,1.7963,1.802,1.787,-0.42
06\05\2004,1.7959,1.7907,1.7986,1.7873,0.28
07\05\2004,1.7872,1.7931,1.8032,1.782,-0.48
10\05\2004,1.7767,1.7858,1.7879,1.7702,-0.59
11\05\2004,1.7574,1.7746,1.7776,1.753,-1.09
12\05\2004,1.7733,1.7558,1.7805,1.7557,0.9
13\05\2004,1.7627,1.7725,1.7749,1.757,-0.6
14\05\2004,1.7584,1.7613,1.765,1.7477,-0.24
17\05\2004,1.7687,1.7604,1.7748,1.7568,0.59
18\05\2004,1.7677,1.7686,1.7715,1.7608,-0.06
19\05\2004,1.7843,1.7672,1.7858,1.7627,0.94
20\05\2004,1.7776,1.7845,1.7847,1.7635,-0.38
21\05\2004,1.7887,1.7773,1.7957,1.773,0.62
24\05\2004,1.7893,1.7879,1.7938,1.7819,0.03
25\05\2004,1.8114,1.7896,1.8147,1.7889,1.24
26\05\2004,1.8144,1.8098,1.8202,1.809,0.17
27\05\2004,1.8384,1.8145,1.8401,1.8098,1.32
28\05\2004,1.8325,1.8372,1.8426,1.8291,-0.32
31\05\2004,1.8319,1.8347,1.8371,1.8297,-0.03
01\06\2004,1.8401,1.8324,1.8415,1.8274,0.45
02\06\2004,1.8338,1.8396,1.8489,1.83,-0.34
03\06\2004,1.8401,1.8333,1.8432,1.8283,0.34
04\06\2004,1.839,1.84,1.8453,1.8314,-0.06
07\06\2004,1.8398,1.8408,1.8479,1.8345,0.04
08\06\2004,1.8359,1.8398,1.8457,1.8322,-0.21
09\06\2004,1.8295,1.8364,1.8417,1.824,-0.35
10\06\2004,1.8416,1.828,1.8445,1.8185,0.66
11\06\2004,1.8174,1.8414,1.8431,1.8156,-1.31
14\06\2004,1.8154,1.8168,1.8185,1.8041,-0.11
15\06\2004,1.8325,1.814,1.8333,1.8101,0.94
16\06\2004,1.8274,1.8326,1.8354,1.8228,-0.28
17\06\2004,1.8344,1.8269,1.8386,1.8238,0.38
18\06\2004,1.8378,1.8351,1.8406,1.824,0.19
21\06\2004,1.8319,1.8385,1.8409,1.8273,-0.32
22\06\2004,1.8214,1.8312,1.8351,1.8172,-0.57
23\06\2004,1.8159,1.8212,1.8285,1.8135,-0.3
24\06\2004,1.8262,1.8162,1.8291,1.8098,0.57
25\06\2004,1.8266,1.8257,1.8272,1.8166,0.02
28\06\2004,1.83,1.8259,1.834,1.8204,0.19
29\06\2004,1.8075,1.8296,1.8304,1.8044,-1.23
30\06\2004,1.8194,1.807,1.8207,1.8009,0.66
01\07\2004,1.8199,1.8194,1.8224,1.8113,0.03
02\07\2004,1.8308,1.8206,1.8357,1.8162,0.6
05\07\2004,1.83,1.8314,1.8367,1.8266,-0.04
06\07\2004,1.8411,1.8288,1.8441,1.8273,0.61
07\07\2004,1.8567,1.8404,1.858,1.839,0.85
08\07\2004,1.8499,1.8554,1.8584,1.8465,-0.37
09\07\2004,1.8596,1.8498,1.8617,1.8483,0.52
12\07\2004,1.8619,1.8599,1.8665,1.8565,0.12
13\07\2004,1.8569,1.8613,1.8626,1.8516,-0.27
14\07\2004,1.8565,1.8575,1.8619,1.8529,-0.02
15\07\2004,1.8535,1.8562,1.8574,1.8474,-0.16
16\07\2004,1.8725,1.853,1.8756,1.8475,1.03
19\07\2004,1.8681,1.8741,1.8769,1.8665,-0.23
20\07\2004,1.8521,1.8682,1.8688,1.8491,-0.86
21\07\2004,1.8422,1.8519,1.8551,1.832,-0.53
22\07\2004,1.8443,1.8424,1.8495,1.8347,0.11
23\07\2004,1.8327,1.8449,1.8453,1.8299,-0.63
26\07\2004,1.8413,1.8334,1.8426,1.8305,0.47
27\07\2004,1.8216,1.8413,1.8448,1.8197,-1.07
28\07\2004,1.8251,1.8217,1.8257,1.8145,0.19
29\07\2004,1.8163,1.8244,1.8289,1.808,-0.48
30\07\2004,1.8201,1.8164,1.8249,1.8121,0.21
02\08\2004,1.8255,1.821,1.8336,1.819,0.3
03\08\2004,1.8252,1.8251,1.8286,1.8167,-0.02
04\08\2004,1.8251,1.8243,1.8266,1.8148,-0.01
05\08\2004,1.8234,1.8252,1.8298,1.8185,-0.09
06\08\2004,1.8405,1.8235,1.8466,1.8198,0.94
09\08\2004,1.8412,1.8437,1.845,1.8375,0.04
10\08\2004,1.8268,1.8403,1.8422,1.8251,-0.78
11\08\2004,1.831,1.8247,1.8321,1.8245,0.23
12\08\2004,1.8224,1.8301,1.8363,1.819,-0.47
13\08\2004,1.8462,1.823,1.8462,1.813,1.31
16\08\2004,1.8399,1.8433,1.847,1.8369,-0.34
17\08\2004,1.8282,1.8403,1.8437,1.8262,-0.64
18\08\2004,1.8225,1.8271,1.8302,1.8201,-0.31
19\08\2004,1.8312,1.8229,1.8347,1.8194,0.48
20\08\2004,1.8198,1.8311,1.8336,1.8156,-0.62
23\08\2004,1.8071,1.8201,1.8203,1.8063,-0.7
24\08\2004,1.7927,1.8062,1.8091,1.788,-0.8
25\08\2004,1.796,1.7928,1.8015,1.7893,0.18
26\08\2004,1.7975,1.7957,1.7994,1.7912,0.08
27\08\2004,1.7913,1.7965,1.804,1.7886,-0.34
30\08\2004,1.7962,1.79,1.7978,1.7851,0.27
31\08\2004,1.8024,1.7955,1.8068,1.7902,0.35
01\09\2004,1.7934,1.802,1.8045,1.7887,-0.5
02\09\2004,1.7891,1.7933,1.7976,1.7863,-0.24
03\09\2004,1.7757,1.7888,1.7938,1.7735,-0.75
06\09\2004,1.7799,1.7753,1.7822,1.774,0.24
07\09\2004,1.7738,1.7795,1.7847,1.7705,-0.34
08\09\2004,1.7862,1.7735,1.7908,1.7712,0.7
09\09\2004,1.7881,1.7856,1.7889,1.7809,0.11
10\09\2004,1.798,1.7892,1.8028,1.7851,0.55
13\09\2004,1.7969,1.798,1.8014,1.7927,-0.06
14\09\2004,1.7957,1.7965,1.8037,1.7938,-0.07
15\09\2004,1.7768,1.7955,1.7977,1.7737,-1.05
16\09\2004,1.7928,1.7764,1.7953,1.7754,0.9
17\09\2004,1.7927,1.7925,1.7975,1.7891,-0.01
20\09\2004,1.7871,1.7916,1.793,1.781,-0.31
21\09\2004,1.7969,1.7857,1.8018,1.7835,0.55
22\09\2004,1.7938,1.7958,1.8011,1.7871,-0.17
23\09\2004,1.7969,1.7926,1.8049,1.7924,0.17
24\09\2004,1.8047,1.7969,1.8087,1.7945,0.43
27\09\2004,1.8098,1.8057,1.8102,1.8028,0.28
28\09\2004,1.8134,1.8089,1.8163,1.8075,0.2
29\09\2004,1.7997,1.8132,1.8136,1.7958,-0.76
30\09\2004,1.8119,1.7993,1.8131,1.795,0.68
01\10\2004,1.7992,1.8119,1.8134,1.7926,-0.7
04\10\2004,1.7847,1.7974,1.7982,1.7812,-0.81
05\10\2004,1.7822,1.7835,1.7881,1.78,-0.14
06\10\2004,1.7805,1.7819,1.7889,1.7744,-0.1
07\10\2004,1.7824,1.7793,1.7845,1.7761,0.11
08\10\2004,1.7946,1.7822,1.7969,1.7814,0.68
11\10\2004,1.7978,1.7944,1.799,1.7921,0.18
12\10\2004,1.7913,1.7981,1.7997,1.784,-0.36
13\10\2004,1.7937,1.7911,1.7967,1.7837,0.13
14\10\2004,1.797,1.7922,1.8046,1.792,0.18
15\10\2004,1.8043,1.7965,1.807,1.7948,0.41
18\10\2004,1.7985,1.8038,1.8075,1.7947,-0.32
19\10\2004,1.8044,1.7981,1.8058,1.792,0.33
20\10\2004,1.8163,1.8038,1.8199,1.8005,0.66
21\10\2004,1.8275,1.8172,1.8314,1.815,0.62
22\10\2004,1.8264,1.8271,1.8319,1.8219,-0.06
25\10\2004,1.8421,1.8296,1.8451,1.829,0.86
26\10\2004,1.834,1.8419,1.8451,1.8324,-0.44
27\10\2004,1.8276,1.8339,1.8441,1.8261,-0.35
28\10\2004,1.8298,1.8264,1.8353,1.8191,0.12
29\10\2004,1.8379,1.8298,1.8383,1.828,0.44
01\11\2004,1.8339,1.8387,1.8415,1.8294,-0.22
02\11\2004,1.8397,1.8342,1.8405,1.8295,0.32
03\11\2004,1.8483,1.8402,1.8506,1.8315,0.47
04\11\2004,1.8441,1.849,1.85,1.8405,-0.23
05\11\2004,1.8558,1.844,1.8568,1.8302,0.63
08\11\2004,1.8558,1.8546,1.8619,1.852,0
